2024-06-09/11:31:26		Error occured while validating Filename module 're' has no attribute 'macth'
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-09/18:31:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-09/18:32:18		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-11/21:47:42		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-11/21:48:55		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-11/21:50:57		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-11/21:59:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-11/21:59:25		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-11/22:01:00		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-12/22:12:10		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-12/22:28:06		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-13/22:34:16		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-13/22:34:17		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-13/22:37:03		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-13/22:38:32		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-13/22:42:13		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085611.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085612.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085613.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085614.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085615.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085616.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085617.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085618.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085619.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085620.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085621.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085622.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085623.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085624.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085625.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085626.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085627.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085628.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085629.csv
2024-06-13/23:00:41		Valid file name! File moved to GoodRaw Folder: booking_20240607_085630.csv
